experiment,seed,commit,rule,mode,cos_dyn,cos_static,cos_linear,cos_nn,cos_table,mse,rel_err,energy,stability,experience_gain,leakage,train_n,dev_n,test_n,test_sha256,hyperparam_lock,contamination,steps,verdict,field_only,notes
E30_serialize_reload_persistence,0xB30B,ce282a2,,,0.981652,0.993207,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,545d3df90db546967f4b7c82a8f129fb83f36b22092a3fc670e234d32ee5a832,LOCKED,CLEAN,0,PARTIAL,true,"P0(enc+dyn+cdt)=0.982 P1(enc+dyn)=0.982 P2(dyn+fresh_enc)=0.448 P3(cdt_stats)=0.993; in-process serialize/reload; OS restart deferred"
FASE_A_cleanroom_field_only,0xB30C,ce282a2,,MODE_2_DYNAMIC_FIELD,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,,LOCKED,CLEAN,0,POSITIVE,true,"clean-room defaults: random init, CDT empty, RQM/NN/table/attractor OFF; leakage=0"
E18_reinforced_rule_learning,0xB30C,ce282a2,translation,MODE_2_DYNAMIC_FIELD,0.979985,0.452932,0.971580,0.956767,0.000000,0.001668,0.199112,1.000000,0.999908,0.000000,0,80,20,24,ab45cd416c173b9217cf217722cf38e4a1b47ea4f8e5377b9bf88bd53608d683,LOCKED,CLEAN,1562313,STRONG_POSITIVE,true,"v3.7 SoftScale-train + Relative-static-probe; continuous T; X_new/B_new outside train; MSE=0.0017 rel=0.1991 energy=1.0000 stab=0.9999; path=input→FieldEncoder→D_phi→output; leak=0"
E18C_cdt_conditions_C0_C6,0xB3CC,ce282a2,rotation,MODE_3_DYNAMIC_PLUS_CDT_TRAINING,0.075759,0.332628,0.327986,-0.383294,0.000000,0.077020,1.339598,1.000000,0.999925,0.131286,0,80,20,24,1534366d21315e395a782043ae219ddffd63d7305ecd0af5019932f426ee65e2,LOCKED,CLEAN,1754688,PARTIAL,true,"C0=0.076 C1=0.076 C2=0.207 C3=-0.139 C4=0.763 C5=0.184 C6=0.273; gain=0.131; FIELD_ONLY eval queries=0"
E19_provenance_audit,0xBD15,ce282a2,translation,MODE_2_DYNAMIC_FIELD,0.926603,0.413353,0.923055,0.834660,0.000000,0.006116,0.379124,1.000000,0.999934,0.000000,0,80,20,24,1521e34780c0820b416d5199b7341d05bb434c0dee1618066c3fe5a440a974b6,LOCKED,CLEAN,1532114,STRONG_POSITIVE,true,"flags train/dev/cdt/rqm/attr/table/nn/equiv=0/0/0/0/0/0/0/0; queries cdt/rqm/table/nn/attr=0/0/0/0/0; leak=0"
E20_rule_vs_trajectory_antimem,0xB30C,ce282a2,translation,MODE_2_DYNAMIC_FIELD,0.995567,0.995766,0.960985,0.826555,0.000000,0.000369,0.091046,1.000000,0.999940,0.000000,0,80,20,24,215cc663b487a4eacc1093e28d5a28c6428b6222b7a1c124652fee1cbbb522ff,LOCKED,CLEAN,1740927,PARTIAL,true,"rule_cos=0.996 traj_cos=0.992 anti_cos=0.986; antimem_drop=0.010"
E21_interpolation_vs_extrapolation,0xB30C,ce282a2,translation_param,MODE_2_DYNAMIC_FIELD,0.964851,0.176098,0.977243,0.971623,0.000000,0.002929,0.264504,1.000000,0.999856,0.000000,0,108,20,24,186f85209b4f66b3fffbf6b3d039c69aaecad1e05e2e27fa054abb005ffb6cc6,LOCKED,CLEAN,1903925,POSITIVE,true,"v3.5 SoftScale-train + Relative-static-probe; interp_cos=0.988 extrap_cos=0.965 static_rel=0.176 (dx denser + multifamily; train dx in [-2,2] test dx=3; n_train=108)"
E22_composition_rqm_off,0xB30C,ce282a2,compose,MODE_2_DYNAMIC_FIELD,0.740108,0.312163,0.897831,0.823120,0.000000,7.169526,0.420260,1.000000,0.999619,0.000000,0,120,0,24,564682cd7e44c389e9a6fe6ae56e6cb2ac95ced5b02af6d7b2a20fbd39c5e72f,LOCKED,CLEAN,2150230,PARTIAL,true,"v3.7 mid-agree-gated hop2|shot(16/8) + disagree-lin∩mlp + Relative-static SoftScale-dyn RQM-OFF cos=0.740 static_rel=0.312 step1=0.979 pt_err=7.170; oracle-mid=0.775; soft-hybrid-diag=0.665; single-shot=0.900; linear=0.898 nn=0.823 table=0.000"
E23_rollout_no_teacher_forcing,0xB30C,ce282a2,translation,MODE_2_DYNAMIC_FIELD,-0.977822,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.284065,0.000000,0,80,0,24,20e1452676f010eb64937d59a93b16c0cc430e3eb4ebc3da14b8472afacc9437,LOCKED,CLEAN,1444666,PARTIAL,true,"horizons [1, 2, 4, 8, 16, 32, 64] cos [0.9570364131864603, 0.8651206942294789, 0.6659380055620852, 0.2840651519416915, -0.35100029455738485, -0.8587316693209739, -0.9778217680386873] energy [1.0, 1.0, 1.0, 1.0, 1.0, 1.0000000000000002, 1.0] (v3.6: shared v3.5 mix retained; pure step eval; no TF; E22-focused levers)"
E24_static_vs_dynamic_paired,0xB30C,ce282a2,,MODE_2_DYNAMIC_FIELD,0.990198,0.477742,0.889387,0.875586,0.000000,0.000817,0.137460,1.000000,0.999949,0.000000,0,80,0,24,d6df8d477e302cf9778eab3ed346f3918f9c10fb6fd0e3bd77b0173a3383641b,LOCKED,CLEAN,1569814,POSITIVE,true,"v3.7 SoftScale-dyn + Relative-static; delta_mean=0.5125 median=0.3888 std=0.3446 bootstrap95%=[0.3914,0.6344] effect≈1.487; static=NO_ACTION"
E25_central_experience_cdt_cycle,0x5157,ce282a2,scaling,MODE_2_DYNAMIC_FIELD,0.837629,0.523928,0.665639,0.552354,0.000000,0.013531,0.534654,1.000000,0.999941,0.091092,0,80,20,24,97f8ed3b14e5a45d45b8c1757da4338428c94519d9264e65d1328df1eb59fb61,LOCKED,CLEAN,1743277,PARTIAL,true,"cycle E→CDT→D_phi→Y_new; with_exp=0.838 without=0.747 gain=0.091; Y_new_unstored=true; memories OFF at eval"
E26_experience_ablation_A_G,0xBDEA,ce282a2,rotation,MODE_3_DYNAMIC_PLUS_CDT_TRAINING,0.641702,0.224751,0.238392,0.160332,0.000000,0.029858,0.796596,1.000000,0.999793,-0.485839,0,80,20,24,24cd388c98e8fa76a20be031a18117ec3e781b561a42e88ade9361a05fc9dd7e,LOCKED,CLEAN,1746930,PARTIAL,true,"ablations A=no-exp B=unconsol C=consol D=corrupt E=irrelevant F=other-rule G=stats-only; C0=0.642 C1=0.642 C2=0.156 C3=0.632 C4=0.397 C5=0.004 C6=0.155; gain=-0.486; FIELD_ONLY eval queries=0"
E27_rule_transfer,0xB30C,ce282a2,transfer_translation,MODE_2_DYNAMIC_FIELD,0.934066,0.807392,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,65dd02a821a2f58fc445a797b2aa8fd89ec815e2b9b1e2bdb3d639b381d7cd83,LOCKED,CLEAN,1192833,PARTIAL,true,"B1=0.934 B2=0.573 B3=0.989; targets never in consolidation"
E28_continual_forgetting,0xB30C,ce282a2,,MODE_3_DYNAMIC_PLUS_CDT_TRAINING,0.991504,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,,LOCKED,CLEAN,2430324,PARTIAL,true,"R1..R4 retention [0.9993887172165329, 0.9675968235976621, 0.999503846891836, 0.9995256012267216] forgetting=-0.000; CDT regularity replay"
E29_causal_intervention,0xB30C,ce282a2,,,0.983179,0.983934,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,c344a27232a6935c508a579e30e6f41e5af51e96ebad1042ed9da1b324a8afb4,LOCKED,CLEAN,0,PARTIAL,true,"baseline=0.983 targeted=0.884 random=0.982 rollback=0.983; drop_t=0.099 drop_r=0.001 rollback_ok=true"
E30_serialize_reload_persistence,0xB30C,ce282a2,,,0.995649,0.992630,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,cbab33442f20286ef34827da8f5af6a124d766e4119aaf263117eb72749c5742,LOCKED,CLEAN,0,PARTIAL,true,"P0(enc+dyn+cdt)=0.996 P1(enc+dyn)=0.996 P2(dyn+fresh_enc)=0.402 P3(cdt_stats)=0.993; in-process serialize/reload; OS restart deferred"
FASE_A_cleanroom_field_only,0xB30D,ce282a2,,MODE_2_DYNAMIC_FIELD,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,,LOCKED,CLEAN,0,POSITIVE,true,"clean-room defaults: random init, CDT empty, RQM/NN/table/attractor OFF; leakage=0"
E18_reinforced_rule_learning,0xB30D,ce282a2,translation,MODE_2_DYNAMIC_FIELD,0.875406,0.590355,0.791776,0.757151,0.000000,0.010383,0.491091,1.000000,0.999323,0.000000,0,80,20,24,b538b776bbf488e42876929dffb02f7910ce8f5b44a9d99b0e42687bca40caeb,LOCKED,CLEAN,1557856,POSITIVE,true,"v3.7 SoftScale-train + Relative-static-probe; continuous T; X_new/B_new outside train; MSE=0.0104 rel=0.4911 energy=1.0000 stab=0.9993; path=input→FieldEncoder→D_phi→output; leak=0"
E18C_cdt_conditions_C0_C6,0xB3CD,ce282a2,rotation,MODE_3_DYNAMIC_PLUS_CDT_TRAINING,0.625849,0.556110,0.522598,0.542478,0.000000,0.031179,0.796604,1.000000,0.999962,-0.012980,0,80,20,24,d3df914e4ffc244fe3b2b3678bcd4f799fba717225c3b4c49d0e0c8ad121d5b0,LOCKED,CLEAN,1751100,NULL,true,"C0=0.626 C1=0.626 C2=0.613 C3=0.791 C4=0.443 C5=0.629 C6=0.793; gain=-0.013; FIELD_ONLY eval queries=0"
E19_provenance_audit,0xBD14,ce282a2,translation,MODE_2_DYNAMIC_FIELD,0.950021,0.550927,0.946485,0.863506,0.000000,0.004165,0.312754,1.000000,0.999980,0.000000,0,80,20,24,5f23da9e80134ff2f95de2c337e760ed11380973ebf41ae5117770abf65b68e2,LOCKED,CLEAN,1514159,STRONG_POSITIVE,true,"flags train/dev/cdt/rqm/attr/table/nn/equiv=0/0/0/0/0/0/0/0; queries cdt/rqm/table/nn/attr=0/0/0/0/0; leak=0"
E20_rule_vs_trajectory_antimem,0xB30D,ce282a2,translation,MODE_2_DYNAMIC_FIELD,0.996923,0.995603,0.977443,0.965891,0.000000,0.000256,0.077377,1.000000,0.999725,0.000000,0,80,20,24,9ec829a7ac534f99baf61f5c67801a645c3f9086e64f6a5e542ef4f5e9e21b1b,LOCKED,CLEAN,1750413,PARTIAL,true,"rule_cos=0.997 traj_cos=0.995 anti_cos=0.981; antimem_drop=0.016"
E21_interpolation_vs_extrapolation,0xB30D,ce282a2,translation_param,MODE_2_DYNAMIC_FIELD,0.975692,0.336734,0.953617,0.943366,0.000000,0.002026,0.220079,1.000000,0.999699,0.000000,0,108,20,24,c9de1dbd9264aabf507a6442f3bbae4edb3bc36100174306b342f60e05b8edf2,LOCKED,CLEAN,1919875,STRONG_POSITIVE,true,"v3.5 SoftScale-train + Relative-static-probe; interp_cos=0.989 extrap_cos=0.976 static_rel=0.337 (dx denser + multifamily; train dx in [-2,2] test dx=3; n_train=108)"
E22_composition_rqm_off,0xB30D,ce282a2,compose,MODE_2_DYNAMIC_FIELD,0.912482,0.250853,0.877157,0.895417,0.000000,9.403222,0.310464,1.000000,0.999854,0.000000,0,120,0,24,7e39c3e4d1e07e7920a615a5ea02dbc010fa88f57095f56216b7b6a11a9bd983,LOCKED,CLEAN,2159771,POSITIVE,true,"v3.7 mid-agree-gated hop2|shot(24/0) + disagree-lin∩mlp + Relative-static SoftScale-dyn RQM-OFF cos=0.912 static_rel=0.251 step1=0.977 pt_err=9.403; oracle-mid=0.900; soft-hybrid-diag=0.902; single-shot=0.951; linear=0.877 nn=0.895 table=0.000"
E23_rollout_no_teacher_forcing,0xB30D,ce282a2,translation,MODE_2_DYNAMIC_FIELD,0.906993,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.934388,0.000000,0,80,0,24,01fd8d92c1d61c00957504f9f7025d6f2dd04f26aa720594167a0e094c02c822,LOCKED,CLEAN,1435239,POSITIVE,true,"horizons [1, 2, 4, 8, 16, 32, 64] cos [0.9525234572717797, 0.941628737136002, 0.9390838105872906, 0.9343882499677946, 0.918848502740957, 0.898804261356457, 0.9069930962740133] energy [1.0, 1.0, 1.0, 0.9999999999999999, 1.0, 1.0, 1.0] (v3.6: shared v3.5 mix retained; pure step eval; no TF; E22-focused levers)"
E24_static_vs_dynamic_paired,0xB30D,ce282a2,,MODE_2_DYNAMIC_FIELD,0.950874,0.360818,0.906848,0.763354,0.000000,0.004094,0.311075,1.000000,0.999877,0.000000,0,80,0,24,57f3df83253e226eabc6f5a3e8805e0f815b8a39fc43222ef31f47ccedb29d5b,LOCKED,CLEAN,1525296,POSITIVE,true,"v3.7 SoftScale-dyn + Relative-static; delta_mean=0.5901 median=0.5557 std=0.2712 bootstrap95%=[0.4798,0.6826] effect≈2.176; static=NO_ACTION"
E25_central_experience_cdt_cycle,0x5156,ce282a2,scaling,MODE_2_DYNAMIC_FIELD,0.683016,0.685908,0.579217,0.398678,0.000000,0.026415,0.764219,1.000000,0.999843,0.002477,0,80,20,24,e588775045bf4ce7b20875de6c90e73354e29a467793356099cc99adc4e75a6c,LOCKED,CLEAN,1754102,NULL,true,"cycle E→CDT→D_phi→Y_new; with_exp=0.683 without=0.681 gain=0.002; Y_new_unstored=true; memories OFF at eval"
E26_experience_ablation_A_G,0xBDEB,ce282a2,rotation,MODE_3_DYNAMIC_PLUS_CDT_TRAINING,-0.312586,-0.121390,-0.437329,-0.137191,0.000000,0.109382,1.617719,1.000000,0.999864,0.629108,0,80,20,24,d5262fd8410e4496c92845eed020d3455d2380105585580eb1a2bd67519a5174,LOCKED,CLEAN,1738764,PARTIAL,true,"ablations A=no-exp B=unconsol C=consol D=corrupt E=irrelevant F=other-rule G=stats-only; C0=-0.313 C1=-0.313 C2=0.317 C3=-0.037 C4=0.170 C5=-0.195 C6=-0.047; gain=0.629; FIELD_ONLY eval queries=0"
E27_rule_transfer,0xB30D,ce282a2,transfer_translation,MODE_2_DYNAMIC_FIELD,0.898143,0.869490,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,e55c75b9f20d6e3260542da0854618786784862c83206d92e1cefa8cf0a6a677,LOCKED,CLEAN,1177153,PARTIAL,true,"B1=0.898 B2=0.843 B3=0.963; targets never in consolidation"
E28_continual_forgetting,0xB30D,ce282a2,,MODE_3_DYNAMIC_PLUS_CDT_TRAINING,0.998210,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,,LOCKED,CLEAN,2427521,PARTIAL,true,"R1..R4 retention [0.9990358245559992, 0.9949058893650923, 0.9997648899793599, 0.9991342253070542] forgetting=-0.000; CDT regularity replay"
E29_causal_intervention,0xB30D,ce282a2,,,0.968776,0.954226,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,6d92c6fd4ffe124dcda895639d4c43332a990fdfc27f7daa4887748a522ff5d5,LOCKED,CLEAN,0,PARTIAL,true,"baseline=0.969 targeted=0.930 random=0.941 rollback=0.969; drop_t=0.039 drop_r=0.027 rollback_ok=true"
E30_serialize_reload_persistence,0xB30D,ce282a2,,,0.993468,0.997565,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,8e6a6cd2a4c722516f0c04ec7f358f52b34beee4f864f279e088911c4556cb47,LOCKED,CLEAN,0,PARTIAL,true,"P0(enc+dyn+cdt)=0.993 P1(enc+dyn)=0.993 P2(dyn+fresh_enc)=0.200 P3(cdt_stats)=0.998; in-process serialize/reload; OS restart deferred"
FASE_A_cleanroom_field_only,0xB30E,ce282a2,,MODE_2_DYNAMIC_FIELD,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,,LOCKED,CLEAN,0,POSITIVE,true,"clean-room defaults: random init, CDT empty, RQM/NN/table/attractor OFF; leakage=0"
E18_reinforced_rule_learning,0xB30E,ce282a2,translation,MODE_2_DYNAMIC_FIELD,0.989409,0.694011,0.980873,0.973879,0.000000,0.000883,0.135472,1.000000,0.999880,0.000000,0,80,20,24,5682cc69d1f9e69c57ee7844071c3d4985b7b07acde957b33b7dced569b52348,LOCKED,CLEAN,1553590,POSITIVE,true,"v3.7 SoftScale-train + Relative-static-probe; continuous T; X_new/B_new outside train; MSE=0.0009 rel=0.1355 energy=1.0000 stab=0.9999; path=input→FieldEncoder→D_phi→output; leak=0"
E18C_cdt_conditions_C0_C6,0xB3CE,ce282a2,rotation,MODE_3_DYNAMIC_PLUS_CDT_TRAINING,0.814084,0.866591,0.434182,0.518122,0.000000,0.015493,0.597688,1.000000,0.999977,-0.420672,0,80,20,24,b02cfab3f7a69178a5d415f7b1917cafda9642c0f13777d44e5c4272e3add81a,LOCKED,CLEAN,1734835,PARTIAL,true,"C0=0.814 C1=0.814 C2=0.393 C3=0.221 C4=0.605 C5=0.240 C6=0.747; gain=-0.421; FIELD_ONLY eval queries=0"
E19_provenance_audit,0xBD17,ce282a2,translation,MODE_2_DYNAMIC_FIELD,0.898535,0.433883,0.829075,0.782612,0.000000,0.008455,0.446460,1.000000,0.999777,0.000000,0,80,20,24,45b9a7c7fc7061159bef0e4a8a746a62a3897da475215c2a5234c58c4d686613,LOCKED,CLEAN,1558435,POSITIVE,true,"flags train/dev/cdt/rqm/attr/table/nn/equiv=0/0/0/0/0/0/0/0; queries cdt/rqm/table/nn/attr=0/0/0/0/0; leak=0"
E20_rule_vs_trajectory_antimem,0xB30E,ce282a2,translation,MODE_2_DYNAMIC_FIELD,0.992953,0.997881,0.984901,0.954763,0.000000,0.000587,0.102658,1.000000,0.999864,0.000000,0,80,20,24,7a5d18b83ddda68942c69ae56eb9eb17393979030ddd70307350d5b28523f6cc,LOCKED,CLEAN,1741295,PARTIAL,true,"rule_cos=0.993 traj_cos=0.989 anti_cos=0.983; antimem_drop=0.010"
E21_interpolation_vs_extrapolation,0xB30E,ce282a2,translation_param,MODE_2_DYNAMIC_FIELD,0.771172,0.636467,0.761560,0.146405,0.000000,0.019069,0.654630,1.000000,0.999753,0.000000,0,108,20,24,07ce023b8a8d6b444445a27c226dbd53d2ed7ec0f44bd59f729586fb4ae031b4,LOCKED,CLEAN,1932140,PARTIAL,true,"v3.5 SoftScale-train + Relative-static-probe; interp_cos=0.923 extrap_cos=0.771 static_rel=0.636 (dx denser + multifamily; train dx in [-2,2] test dx=3; n_train=108)"
E22_composition_rqm_off,0xB30E,ce282a2,compose,MODE_2_DYNAMIC_FIELD,0.946562,0.212097,0.977166,0.736676,0.000000,4.544727,0.193519,1.000000,0.999937,0.000000,0,120,0,24,462809e64dab395c9870b076d15d54cab262d513e9ed100666306e9717d2e5ed,LOCKED,CLEAN,2144653,STRONG_POSITIVE,true,"v3.7 mid-agree-gated hop2|shot(24/0) + disagree-lin∩mlp + Relative-static SoftScale-dyn RQM-OFF cos=0.947 static_rel=0.212 step1=0.980 pt_err=4.545; oracle-mid=0.948; soft-hybrid-diag=0.948; single-shot=0.981; linear=0.977 nn=0.737 table=0.000"
E23_rollout_no_teacher_forcing,0xB30E,ce282a2,translation,MODE_2_DYNAMIC_FIELD,-0.557350,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.955690,0.000000,0,80,0,24,7977d1e7d23a2ebc24b3132040dac1b19236e547bc454f39a5b5b08c11bc2041,LOCKED,CLEAN,1445492,PARTIAL,true,"horizons [1, 2, 4, 8, 16, 32, 64] cos [0.9973494522206882, 0.9936690153655792, 0.98588428227264, 0.9556900907194454, 0.8456320815615391, 0.30423575023113164, -0.557350025798352] energy [1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0000000000000002] (v3.6: shared v3.5 mix retained; pure step eval; no TF; E22-focused levers)"
E24_static_vs_dynamic_paired,0xB30E,ce282a2,,MODE_2_DYNAMIC_FIELD,0.882732,0.630480,0.873533,0.632192,0.000000,0.009772,0.472124,1.000000,0.999918,0.000000,0,80,0,24,de68256a93cad3d9fd471c0c8ae40623087bde83bb379be65d33b141bfebf03a,LOCKED,CLEAN,1561635,POSITIVE,true,"v3.7 SoftScale-dyn + Relative-static; delta_mean=0.2523 median=0.2118 std=0.1662 bootstrap95%=[0.1870,0.3101] effect≈1.518; static=NO_ACTION"
E25_central_experience_cdt_cycle,0x5155,ce282a2,scaling,MODE_2_DYNAMIC_FIELD,0.624660,0.682600,0.744252,0.640091,0.000000,0.031278,0.864146,1.000000,0.996233,-0.331315,0,80,20,24,6697450409af49ec5d4aaffb257eb9020607e599758ff611b7bc0460306eb244,LOCKED,CLEAN,1793282,PARTIAL,true,"cycle E→CDT→D_phi→Y_new; with_exp=0.625 without=0.956 gain=-0.331; Y_new_unstored=true; memories OFF at eval"
E26_experience_ablation_A_G,0xBDE8,ce282a2,rotation,MODE_3_DYNAMIC_PLUS_CDT_TRAINING,0.226554,0.702775,-0.293939,-0.263536,0.000000,0.064454,1.238716,1.000000,0.999938,0.402652,0,80,20,24,3af98264a56f573a2b5b1455dc4da905d4ee266e23202cc6698080b765438252,LOCKED,CLEAN,1759065,PARTIAL,true,"ablations A=no-exp B=unconsol C=consol D=corrupt E=irrelevant F=other-rule G=stats-only; C0=0.227 C1=0.227 C2=0.629 C3=0.581 C4=-0.018 C5=0.504 C6=0.403; gain=0.403; FIELD_ONLY eval queries=0"
E27_rule_transfer,0xB30E,ce282a2,transfer_translation,MODE_2_DYNAMIC_FIELD,0.889720,0.804600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,62680fb882b3b08e04e4705efa92a53a84a428f2863719a650dba5c74bf5988b,LOCKED,CLEAN,1171290,NULL,true,"B1=0.890 B2=0.548 B3=0.956; targets never in consolidation"
E28_continual_forgetting,0xB30E,ce282a2,,MODE_3_DYNAMIC_PLUS_CDT_TRAINING,0.995446,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,,LOCKED,CLEAN,2424361,PARTIAL,true,"R1..R4 retention [0.9978871453877051, 0.9878018462097026, 0.9991682003762365, 0.9969286758281406] forgetting=0.001; CDT regularity replay"
E29_causal_intervention,0xB30E,ce282a2,,,0.979417,0.975326,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,71549c1773fb028c4de6622904a24ca68a419026458f0b0044edc4cddd315002,LOCKED,CLEAN,0,PARTIAL,true,"baseline=0.979 targeted=0.934 random=0.971 rollback=0.979; drop_t=0.045 drop_r=0.009 rollback_ok=true"
E30_serialize_reload_persistence,0xB30E,ce282a2,,,0.957708,0.966741,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0700262f6d412802b34b34d757b8d9a8c4c22d472a038c131b7bc015ef0668f2,LOCKED,CLEAN,0,PARTIAL,true,"P0(enc+dyn+cdt)=0.958 P1(enc+dyn)=0.958 P2(dyn+fresh_enc)=0.539 P3(cdt_stats)=0.967; in-process serialize/reload; OS restart deferred"
FASE_A_cleanroom_field_only,0xB30F,ce282a2,,MODE_2_DYNAMIC_FIELD,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,,LOCKED,CLEAN,0,POSITIVE,true,"clean-room defaults: random init, CDT empty, RQM/NN/table/attractor OFF; leakage=0"
E18_reinforced_rule_learning,0xB30F,ce282a2,translation,MODE_2_DYNAMIC_FIELD,0.968125,0.453572,0.836641,0.791080,0.000000,0.002656,0.245727,1.000000,0.999895,0.000000,0,80,20,24,356799162c9130eabb67236f005c35696b0beeac0a17bb8344a6f194d99d0530,LOCKED,CLEAN,1567135,STRONG_POSITIVE,true,"v3.7 SoftScale-train + Relative-static-probe; continuous T; X_new/B_new outside train; MSE=0.0027 rel=0.2457 energy=1.0000 stab=0.9999; path=input→FieldEncoder→D_phi→output; leak=0"
E18C_cdt_conditions_C0_C6,0xB3CF,ce282a2,rotation,MODE_3_DYNAMIC_PLUS_CDT_TRAINING,0.472913,0.532530,0.709714,0.321051,0.000000,0.043924,1.004699,1.000000,0.999961,-0.331760,0,80,20,24,81204923c5d3344009122e4b27800cebcfa4f7f713e48acdd3b2256a5a7d7378,LOCKED,CLEAN,1751986,PARTIAL,true,"C0=0.473 C1=0.473 C2=0.141 C3=0.706 C4=0.296 C5=0.349 C6=0.493; gain=-0.332; FIELD_ONLY eval queries=0"
E19_provenance_audit,0xBD16,ce282a2,translation,MODE_2_DYNAMIC_FIELD,0.983910,0.583441,0.921382,0.854564,0.000000,0.001341,0.177445,1.000000,0.999472,0.000000,0,80,20,24,cfe2f135d95b0da6b673805e0dcf0b9f45209b4676d27c200efd297bbfe88f1c,LOCKED,CLEAN,1546686,STRONG_POSITIVE,true,"flags train/dev/cdt/rqm/attr/table/nn/equiv=0/0/0/0/0/0/0/0; queries cdt/rqm/table/nn/attr=0/0/0/0/0; leak=0"
E20_rule_vs_trajectory_antimem,0xB30F,ce282a2,translation,MODE_2_DYNAMIC_FIELD,0.975239,0.999455,0.977048,0.994288,0.000000,0.002063,0.222528,1.000000,0.999938,0.000000,0,80,20,24,bee6cc8d22e62c21571ab498ffadb6a8a3a8a7dd1ff6beb444a3b24e264f0a2a,LOCKED,CLEAN,1742598,PARTIAL,true,"rule_cos=0.975 traj_cos=0.968 anti_cos=0.718; antimem_drop=0.257"
E21_interpolation_vs_extrapolation,0xB30F,ce282a2,translation_param,MODE_2_DYNAMIC_FIELD,0.769473,0.663312,0.983253,0.942708,0.000000,0.019211,0.678909,1.000000,0.999977,0.000000,0,108,20,24,6dbadb27fc9bd15e061e10a28e4bc7cf52765603ed74d8dae9baf91a5c7a407d,LOCKED,CLEAN,2022842,PARTIAL,true,"v3.5 SoftScale-train + Relative-static-probe; interp_cos=0.683 extrap_cos=0.769 static_rel=0.663 (dx denser + multifamily; train dx in [-2,2] test dx=3; n_train=108)"
E22_composition_rqm_off,0xB30F,ce282a2,compose,MODE_2_DYNAMIC_FIELD,0.904152,0.109974,0.959841,0.950321,0.000000,5.605054,0.256645,1.000000,0.999954,0.000000,0,120,0,24,92afbfd716b450625be2739ba1a01c48f49eebf69d410a1afbf42b5f8151ca06,LOCKED,CLEAN,2154708,POSITIVE,true,"v3.7 mid-agree-gated hop2|shot(24/0) + disagree-lin∩mlp + Relative-static SoftScale-dyn RQM-OFF cos=0.904 static_rel=0.110 step1=0.987 pt_err=5.605; oracle-mid=0.885; soft-hybrid-diag=0.872; single-shot=0.965; linear=0.960 nn=0.950 table=0.000"
E23_rollout_no_teacher_forcing,0xB30F,ce282a2,translation,MODE_2_DYNAMIC_FIELD,0.556303,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.864267,0.000000,0,80,0,24,7412de8d33efb53dac87b594456b45c6d2aafbb4478dc01e3ec1d5a843bfdd14,LOCKED,CLEAN,1442270,PARTIAL,true,"horizons [1, 2, 4, 8, 16, 32, 64] cos [0.9858920279448058, 0.9582593307595535, 0.9079066891933878, 0.8642673552503112, 0.7941262798911283, 0.5612243552812953, 0.5563027241828149] energy [1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0] (v3.6: shared v3.5 mix retained; pure step eval; no TF; E22-focused levers)"
